"140,2^10,5^1,10^1,14^1"	198																																																																																																																																																																																														
"140,2^4,70^1,10^1"	216																																																																																																																																																																																														
"140,2^4,70^1,5^1"	230																																																																																																																																																																																														
"140,2^6,70^1"	240																																																																																																																																																																																														
"140,2^2,70^1,10^1,14^1"	244																																																																																																																																																																																														
Generation	156																																																																																																																																																																																														
"140,2^3,5^1,10^1"	16																																																																																																																																																																																														
"140,2^4,5^1,10^1"	34																																																																																																																																																																																														
"140,2^7,5^1,10^1"	58																																																																																																																																																																																														
"140,2^11,5^1,10^1"	62																																																																																																																																																																																														
"140,2^4,70^1"	64																																																																																																																																																																																														
"140,2^14,5^1,10^1"	74																																																																																																																																																																																														
"140,2^3,70^1,5^1"	134																																																																																																																																																																																														
"140,2^16,5^1,10^1,14^1"	140																																																																																																																																																																																														
"140,2^15,5^1,10^1,14^1"	144																																																																																																																																																																																														
"140,2^14,5^1,10^1,14^1"	146																																																																																																																																																																																														
"140,2^13,5^1,10^1,14^1"	148																																																																																																																																																																																														
"140,2^11,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^12,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^18,10^1,14^1"	156																																																																																																																																																																																														
"140,2^5,70^1"	156																																																																																																																																																																																														
"140,2^3,70^1,10^1"	172																																																																																																																																																																																														
"140,2^3,70^1,14^1"	186																																																																																																																																																																																														
"140,2^13,5^1,10^1"	188																																																																																																																																																																																														
"140,2^10,5^1,10^1,14^1"	198																																																																																																																																																																																														
"140,2^4,70^1,10^1"	216																																																																																																																																																																																														
"140,2^4,70^1,5^1"	230																																																																																																																																																																																														
"140,2^6,70^1"	240																																																																																																																																																																																														
"140,2^2,70^1,10^1,14^1"	244																																																																																																																																																																																														
Generation	157																																																																																																																																																																																														
"140,2^3,5^1,10^1"	16																																																																																																																																																																																														
"140,2^4,5^1,10^1"	34																																																																																																																																																																																														
"140,2^7,5^1,10^1"	58																																																																																																																																																																																														
"140,2^11,5^1,10^1"	62																																																																																																																																																																																														
"140,2^4,70^1"	64																																																																																																																																																																																														
"140,2^14,5^1,10^1"	74																																																																																																																																																																																														
"140,2^3,70^1,5^1"	134																																																																																																																																																																																														
"140,2^16,5^1,10^1,14^1"	140																																																																																																																																																																																														
"140,2^15,5^1,10^1,14^1"	144																																																																																																																																																																																														
"140,2^14,5^1,10^1,14^1"	146																																																																																																																																																																																														
"140,2^13,5^1,10^1,14^1"	148																																																																																																																																																																																														
"140,2^11,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^12,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^18,10^1,14^1"	156																																																																																																																																																																																														
"140,2^5,70^1"	156																																																																																																																																																																																														
"140,2^3,70^1,10^1"	172																																																																																																																																																																																														
"140,2^3,70^1,14^1"	186																																																																																																																																																																																														
"140,2^13,5^1,10^1"	188																																																																																																																																																																																														
"140,2^10,5^1,10^1,14^1"	198																																																																																																																																																																																														
"140,2^4,70^1,10^1"	216																																																																																																																																																																																														
"140,2^4,70^1,5^1"	230																																																																																																																																																																																														
"140,2^6,70^1"	240																																																																																																																																																																																														
"140,2^2,70^1,10^1,14^1"	244																																																																																																																																																																																														
Generation	158																																																																																																																																																																																														
"140,2^3,5^1,10^1"	16																																																																																																																																																																																														
"140,2^4,5^1,10^1"	34																																																																																																																																																																																														
"140,2^7,5^1,10^1"	48																																																																																																																																																																																														
"140,2^11,5^1,10^1"	62																																																																																																																																																																																														
"140,2^4,70^1"	64																																																																																																																																																																																														
"140,2^14,5^1,10^1"	74																																																																																																																																																																																														
"140,2^3,70^1,5^1"	134																																																																																																																																																																																														
"140,2^16,5^1,10^1,14^1"	140																																																																																																																																																																																														
"140,2^15,5^1,10^1,14^1"	144																																																																																																																																																																																														
"140,2^14,5^1,10^1,14^1"	146																																																																																																																																																																																														
"140,2^13,5^1,10^1,14^1"	148																																																																																																																																																																																														
"140,2^11,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^12,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^18,10^1,14^1"	156																																																																																																																																																																																														
"140,2^5,70^1"	156																																																																																																																																																																																														
"140,2^3,70^1,10^1"	172																																																																																																																																																																																														
"140,2^3,70^1,14^1"	186																																																																																																																																																																																														
"140,2^13,5^1,10^1"	188																																																																																																																																																																																														
"140,2^10,5^1,10^1,14^1"	198																																																																																																																																																																																														
"140,2^4,70^1,10^1"	216																																																																																																																																																																																														
"140,2^4,70^1,5^1"	230																																																																																																																																																																																														
"140,2^6,70^1"	240																																																																																																																																																																																														
"140,2^2,70^1,10^1,14^1"	244																																																																																																																																																																																														
Generation	159																																																																																																																																																																																														
"140,2^3,5^1,10^1"	16																																																																																																																																																																																														
"140,2^4,5^1,10^1"	34																																																																																																																																																																																														
"140,2^7,5^1,10^1"	48																																																																																																																																																																																														
"140,2^11,5^1,10^1"	62																																																																																																																																																																																														
"140,2^4,70^1"	64																																																																																																																																																																																														
"140,2^14,5^1,10^1"	74																																																																																																																																																																																														
"140,2^3,70^1,5^1"	134																																																																																																																																																																																														
"140,2^16,5^1,10^1,14^1"	140																																																																																																																																																																																														
"140,2^13,5^1,10^1,14^1"	142																																																																																																																																																																																														
"140,2^15,5^1,10^1,14^1"	144																																																																																																																																																																																														
"140,2^14,5^1,10^1,14^1"	146																																																																																																																																																																																														
"140,2^11,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^12,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^18,10^1,14^1"	156																																																																																																																																																																																														
"140,2^5,70^1"	156																																																																																																																																																																																														
"140,2^3,70^1,10^1"	172																																																																																																																																																																																														
"140,2^3,70^1,14^1"	186																																																																																																																																																																																														
"140,2^13,5^1,10^1"	188																																																																																																																																																																																														
"140,2^10,5^1,10^1,14^1"	198																																																																																																																																																																																														
"140,2^4,70^1,10^1"	216																																																																																																																																																																																														
"140,2^4,70^1,5^1"	230																																																																																																																																																																																														
"140,2^6,70^1"	240																																																																																																																																																																																														
"140,2^2,70^1,10^1,14^1"	244																																																																																																																																																																																														
Generation	160																																																																																																																																																																																														
"140,2^3,5^1,10^1"	16																																																																																																																																																																																														
"140,2^4,5^1,10^1"	34																																																																																																																																																																																														
"140,2^7,5^1,10^1"	48																																																																																																																																																																																														
"140,2^11,5^1,10^1"	62																																																																																																																																																																																														
"140,2^4,70^1"	64																																																																																																																																																																																														
"140,2^14,5^1,10^1"	74																																																																																																																																																																																														
"140,2^3,70^1,5^1"	134																																																																																																																																																																																														
"140,2^16,5^1,10^1,14^1"	140																																																																																																																																																																																														
"140,2^13,5^1,10^1,14^1"	142																																																																																																																																																																																														
"140,2^15,5^1,10^1,14^1"	144																																																																																																																																																																																														
"140,2^14,5^1,10^1,14^1"	146																																																																																																																																																																																														
"140,2^11,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^12,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^18,10^1,14^1"	156																																																																																																																																																																																														
"140,2^5,70^1"	156																																																																																																																																																																																														
"140,2^3,70^1,10^1"	172																																																																																																																																																																																														
"140,2^3,70^1,14^1"	186																																																																																																																																																																																														
"140,2^13,5^1,10^1"	188																																																																																																																																																																																														
"140,2^10,5^1,10^1,14^1"	198																																																																																																																																																																																														
"140,2^4,70^1,10^1"	216																																																																																																																																																																																														
"140,2^4,70^1,5^1"	230																																																																																																																																																																																														
"140,2^6,70^1"	240																																																																																																																																																																																														
"140,2^2,70^1,10^1,14^1"	244																																																																																																																																																																																														
Generation	161																																																																																																																																																																																														
"140,2^3,5^1,10^1"	14																																																																																																																																																																																														
"140,2^4,5^1,10^1"	34																																																																																																																																																																																														
"140,2^7,5^1,10^1"	48																																																																																																																																																																																														
"140,2^11,5^1,10^1"	62																																																																																																																																																																																														
"140,2^4,70^1"	64																																																																																																																																																																																														
"140,2^14,5^1,10^1"	74																																																																																																																																																																																														
"140,2^3,70^1,5^1"	134																																																																																																																																																																																														
"140,2^16,5^1,10^1,14^1"	140																																																																																																																																																																																														
"140,2^13,5^1,10^1,14^1"	142																																																																																																																																																																																														
"140,2^15,5^1,10^1,14^1"	144																																																																																																																																																																																														
"140,2^14,5^1,10^1,14^1"	146																																																																																																																																																																																														
"140,2^11,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^12,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^18,10^1,14^1"	156																																																																																																																																																																																														
"140,2^5,70^1"	156																																																																																																																																																																																														
"140,2^3,70^1,10^1"	172																																																																																																																																																																																														
"140,2^3,70^1,14^1"	186																																																																																																																																																																																														
"140,2^13,5^1,10^1"	188																																																																																																																																																																																														
"140,2^10,5^1,10^1,14^1"	198																																																																																																																																																																																														
"140,2^4,70^1,10^1"	216																																																																																																																																																																																														
"140,2^4,70^1,5^1"	230																																																																																																																																																																																														
"140,2^6,70^1"	240																																																																																																																																																																																														
"140,2^2,70^1,10^1,14^1"	244																																																																																																																																																																																														
Generation	162																																																																																																																																																																																														
"140,2^3,5^1,10^1"	14																																																																																																																																																																																														
"140,2^4,5^1,10^1"	34																																																																																																																																																																																														
"140,2^7,5^1,10^1"	48																																																																																																																																																																																														
"140,2^11,5^1,10^1"	62																																																																																																																																																																																														
"140,2^4,70^1"	64																																																																																																																																																																																														
"140,2^14,5^1,10^1"	74																																																																																																																																																																																														
"140,2^3,70^1,5^1"	134																																																																																																																																																																																														
"140,2^16,5^1,10^1,14^1"	140																																																																																																																																																																																														
"140,2^13,5^1,10^1,14^1"	142																																																																																																																																																																																														
"140,2^15,5^1,10^1,14^1"	144																																																																																																																																																																																														
"140,2^14,5^1,10^1,14^1"	146																																																																																																																																																																																														
"140,2^11,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^12,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^18,10^1,14^1"	156																																																																																																																																																																																														
"140,2^5,70^1"	156																																																																																																																																																																																														
"140,2^3,70^1,10^1"	172																																																																																																																																																																																														
"140,2^3,70^1,14^1"	186																																																																																																																																																																																														
"140,2^13,5^1,10^1"	188																																																																																																																																																																																														
"140,2^10,5^1,10^1,14^1"	198																																																																																																																																																																																														
"140,2^4,70^1,10^1"	216																																																																																																																																																																																														
"140,2^4,70^1,5^1"	230																																																																																																																																																																																														
"140,2^6,70^1"	240																																																																																																																																																																																														
"140,2^2,70^1,10^1,14^1"	244																																																																																																																																																																																														
Generation	163																																																																																																																																																																																														
"140,2^3,5^1,10^1"	14																																																																																																																																																																																														
"140,2^4,5^1,10^1"	34																																																																																																																																																																																														
"140,2^7,5^1,10^1"	48																																																																																																																																																																																														
"140,2^4,70^1"	60																																																																																																																																																																																														
"140,2^11,5^1,10^1"	62																																																																																																																																																																																														
"140,2^14,5^1,10^1"	74																																																																																																																																																																																														
"140,2^3,70^1,5^1"	134																																																																																																																																																																																														
"140,2^16,5^1,10^1,14^1"	140																																																																																																																																																																																														
"140,2^13,5^1,10^1,14^1"	142																																																																																																																																																																																														
"140,2^15,5^1,10^1,14^1"	144																																																																																																																																																																																														
"140,2^14,5^1,10^1,14^1"	146																																																																																																																																																																																														
"140,2^11,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^12,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^18,10^1,14^1"	156																																																																																																																																																																																														
"140,2^5,70^1"	156																																																																																																																																																																																														
"140,2^3,70^1,10^1"	172																																																																																																																																																																																														
"140,2^3,70^1,14^1"	186																																																																																																																																																																																														
"140,2^13,5^1,10^1"	188																																																																																																																																																																																														
"140,2^10,5^1,10^1,14^1"	198																																																																																																																																																																																														
"140,2^4,70^1,10^1"	216																																																																																																																																																																																														
"140,2^4,70^1,5^1"	230																																																																																																																																																																																														
"140,2^6,70^1"	240																																																																																																																																																																																														
"140,2^2,70^1,10^1,14^1"	244																																																																																																																																																																																														
Generation	164																																																																																																																																																																																														
"140,2^3,5^1,10^1"	14																																																																																																																																																																																														
"140,2^4,5^1,10^1"	34																																																																																																																																																																																														
"140,2^7,5^1,10^1"	48																																																																																																																																																																																														
"140,2^4,70^1"	60																																																																																																																																																																																														
"140,2^11,5^1,10^1"	62																																																																																																																																																																																														
"140,2^14,5^1,10^1"	74																																																																																																																																																																																														
"140,2^3,70^1,5^1"	134																																																																																																																																																																																														
"140,2^16,5^1,10^1,14^1"	140																																																																																																																																																																																														
"140,2^13,5^1,10^1,14^1"	142																																																																																																																																																																																														
"140,2^15,5^1,10^1,14^1"	144																																																																																																																																																																																														
"140,2^14,5^1,10^1,14^1"	146																																																																																																																																																																																														
"140,2^11,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^12,5^1,10^1,14^1"	152																																																																																																																																																																																														
